run,raw_file,phase,timestamp_utc,temp_C,throttled,active_low_bits,rss_MiB,ru_maxrss_MiB
Pi_WiFi,0028-synthetic-n512-leaf-t0-energy_workload.json,telemetry_after,2026-09-15T21:11:56.875427+00:00,74.984,throttled=0xe0000,0,26.1171875,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-local.json,telemetry_before,2026-09-15T21:11:26.858243+00:00,76.445,throttled=0xe0000,0,23.97265625,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-local.json,telemetry_after,2026-09-15T21:11:30.718347+00:00,76.445,throttled=0xe0000,0,24.66796875,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-memory_pressure.json,telemetry_before,2026-09-15T21:11:31.147623+00:00,76.445,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-memory_pressure.json,telemetry_after,2026-09-15T21:11:34.992501+00:00,77.419,throttled=0xe0000,0,88.69140625,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-network.json,telemetry_before,2026-09-15T21:11:35.357637+00:00,76.445,throttled=0xe0000,0,24.01953125,267.734375
Pi_WiFi,0028-synthetic-n512-leaf-t0-network.json,telemetry_after,2026-09-15T21:11:43.038221+00:00,74.984,throttled=0xe0000,0,25.45703125,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-local.json,telemetry_before,2026-09-15T21:12:08.091562+00:00,75.958,throttled=0xe0000,0,23.9765625,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-local.json,telemetry_after,2026-09-15T21:12:14.202768+00:00,77.906,throttled=0xe0000,0,26.83984375,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-memory_pressure.json,telemetry_before,2026-09-15T21:12:14.660441+00:00,77.906,throttled=0xe0000,0,87.9609375,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-memory_pressure.json,telemetry_after,2026-09-15T21:12:20.763851+00:00,78.88,throttled=0xe0000,0,90.84375,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-network.json,telemetry_before,2026-09-15T21:12:21.133351+00:00,78.88,throttled=0xe0000,0,24.02734375,267.734375
Pi_WiFi,0029-ethereum_rpc_finalized_json-n69-full-t0-network.json,telemetry_after,2026-09-15T21:12:43.994627+00:00,75.471,throttled=0xe0000,0,28.07421875,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-local.json,telemetry_before,2026-09-15T21:12:52.815277+00:00,76.932,throttled=0xe0000,0,23.9609375,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-local.json,telemetry_after,2026-09-15T21:12:55.990449+00:00,76.932,throttled=0xe0000,0,24.31640625,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-memory_pressure.json,telemetry_before,2026-09-15T21:12:56.417790+00:00,76.932,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-memory_pressure.json,telemetry_after,2026-09-15T21:12:59.587734+00:00,76.445,throttled=0xe0000,0,88.3359375,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-network.json,telemetry_before,2026-09-15T21:12:59.951604+00:00,77.419,throttled=0xe0000,0,24.03515625,267.734375
Pi_WiFi,0030-synthetic-n512-ext_rebuild-t2-network.json,telemetry_after,2026-09-15T21:13:23.678365+00:00,74.497,throttled=0xe0000,0,25.18359375,267.734375
Pi_WiFi,0031-synthetic-n4096-archive-t4-archive_retrieval.json,telemetry_before,2026-09-15T21:14:17.147965+00:00,76.445,throttled=0xe0000,0,23.98046875,267.734375
Pi_WiFi,0031-synthetic-n4096-archive-t4-archive_retrieval.json,telemetry_after,2026-09-15T21:14:20.530484+00:00,76.445,throttled=0xe0000,0,24.609375,267.734375
Pi_WiFi,0031-synthetic-n4096-archive-t4-local.json,telemetry_before,2026-09-15T21:14:13.613579+00:00,76.445,throttled=0xe0000,0,23.98046875,267.734375
Pi_WiFi,0031-synthetic-n4096-archive-t4-local.json,telemetry_after,2026-09-15T21:14:16.790245+00:00,76.932,throttled=0xe0000,0,24.3359375,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-local.json,telemetry_before,2026-09-15T21:14:28.210300+00:00,74.984,throttled=0xe0000,0,23.9609375,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-local.json,telemetry_after,2026-09-15T21:14:31.376353+00:00,75.471,throttled=0xe0000,0,24.3125,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-memory_pressure.json,telemetry_before,2026-09-15T21:14:31.803029+00:00,76.445,throttled=0xe0000,0,87.984375,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-memory_pressure.json,telemetry_after,2026-09-15T21:14:34.970440+00:00,76.445,throttled=0xe0000,0,88.33203125,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-network.json,telemetry_before,2026-09-15T21:14:35.338808+00:00,75.471,throttled=0xe0000,0,24.0390625,267.734375
Pi_WiFi,0032-synthetic-n512-ext_cached-t4-network.json,telemetry_after,2026-09-15T21:14:41.929787+00:00,75.471,throttled=0xe0000,0,25.1953125,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-energy_workload.json,telemetry_before,2026-09-15T21:15:04.231688+00:00,75.958,throttled=0xe0000,0,24.0390625,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-energy_workload.json,telemetry_after,2026-09-15T21:15:17.574967+00:00,75.958,throttled=0xe0000,0,26.26953125,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-local.json,telemetry_before,2026-09-15T21:14:50.020277+00:00,76.932,throttled=0xe0000,0,23.97265625,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-local.json,telemetry_after,2026-09-15T21:14:53.187615+00:00,75.471,throttled=0xe0000,0,24.33203125,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-memory_pressure.json,telemetry_before,2026-09-15T21:14:53.614461+00:00,74.984,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-memory_pressure.json,telemetry_after,2026-09-15T21:14:56.784512+00:00,74.984,throttled=0xe0000,0,88.3359375,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-network.json,telemetry_before,2026-09-15T21:14:57.147803+00:00,74.984,throttled=0xe0000,0,24.0234375,267.734375
Pi_WiFi,0033-synthetic-n512-full-t0-network.json,telemetry_after,2026-09-15T21:15:03.859103+00:00,75.958,throttled=0xe0000,0,25.17578125,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-local.json,telemetry_before,2026-09-15T21:15:26.902774+00:00,75.471,throttled=0xe0000,0,23.9765625,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-local.json,telemetry_after,2026-09-15T21:15:30.073753+00:00,76.445,throttled=0xe0000,0,24.33203125,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-memory_pressure.json,telemetry_before,2026-09-15T21:15:30.499032+00:00,76.932,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-memory_pressure.json,telemetry_after,2026-09-15T21:15:33.668625+00:00,76.445,throttled=0xe0000,0,88.3359375,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-network.json,telemetry_before,2026-09-15T21:15:34.035480+00:00,76.932,throttled=0xe0000,0,24.03125,267.734375
Pi_WiFi,0034-synthetic-n512-ext_rebuild-t3-network.json,telemetry_after,2026-09-15T21:15:58.208496+00:00,75.958,throttled=0xe0000,0,25.1796875,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-local.json,telemetry_before,2026-09-15T21:16:07.671722+00:00,75.471,throttled=0xe0000,0,23.96875,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-local.json,telemetry_after,2026-09-15T21:16:10.839734+00:00,76.445,throttled=0xe0000,0,24.32421875,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-memory_pressure.json,telemetry_before,2026-09-15T21:16:11.267324+00:00,75.958,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-memory_pressure.json,telemetry_after,2026-09-15T21:16:14.438841+00:00,75.958,throttled=0xe0000,0,88.33203125,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-network.json,telemetry_before,2026-09-15T21:16:14.802275+00:00,75.471,throttled=0xe0000,0,24.03125,267.734375
Pi_WiFi,0035-synthetic-n512-ext_rebuild-t1-network.json,telemetry_after,2026-09-15T21:16:38.485996+00:00,74.984,throttled=0xe0000,0,25.1796875,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-local.json,telemetry_before,2026-09-15T21:17:42.835370+00:00,74.497,throttled=0xe0000,0,23.96875,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-local.json,telemetry_after,2026-09-15T21:17:46.016492+00:00,75.471,throttled=0xe0000,0,24.328125,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-memory_pressure.json,telemetry_before,2026-09-15T21:17:46.446038+00:00,75.958,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-memory_pressure.json,telemetry_after,2026-09-15T21:17:49.621013+00:00,74.984,throttled=0xe0000,0,88.34375,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-network.json,telemetry_before,2026-09-15T21:17:49.983779+00:00,75.471,throttled=0xe0000,0,24.0390625,267.734375
Pi_WiFi,0036-synthetic-n4096-ext_rebuild-t0-network.json,telemetry_after,2026-09-15T21:20:11.063590+00:00,75.471,throttled=0xe0000,0,25.19140625,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-local.json,telemetry_before,2026-09-15T21:21:08.715458+00:00,74.984,throttled=0xe0000,0,23.9765625,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-local.json,telemetry_after,2026-09-15T21:21:11.893870+00:00,74.984,throttled=0xe0000,0,24.3359375,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-memory_pressure.json,telemetry_before,2026-09-15T21:21:12.320804+00:00,75.471,throttled=0xe0000,0,87.98046875,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-memory_pressure.json,telemetry_after,2026-09-15T21:21:15.494652+00:00,74.497,throttled=0xe0000,0,88.33984375,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-network.json,telemetry_before,2026-09-15T21:21:15.858318+00:00,74.984,throttled=0xe0000,0,24.015625,267.734375
Pi_WiFi,0037-synthetic-n4096-ext_cached-t2-network.json,telemetry_after,2026-09-15T21:21:22.538605+00:00,74.984,throttled=0xe0000,0,25.17578125,267.734375
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-local.json,telemetry_before,2026-09-15T21:21:32.477508+00:00,75.958,throttled=0xe0000,0,23.97265625,268.7265625
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-local.json,telemetry_after,2026-09-15T21:21:38.723209+00:00,77.906,throttled=0xe0000,0,27.234375,268.7265625
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-memory_pressure.json,telemetry_before,2026-09-15T21:21:39.151291+00:00,75.958,throttled=0xe0000,0,87.9609375,268.7265625
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-memory_pressure.json,telemetry_after,2026-09-15T21:21:45.399356+00:00,76.932,throttled=0xe0000,0,90.73828125,268.7265625
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-network.json,telemetry_before,2026-09-15T21:21:45.768325+00:00,77.419,throttled=0xe0000,0,24.03125,268.7265625
Pi_WiFi,0038-ethereum_rpc_finalized_json-n69-full-t2-network.json,telemetry_after,2026-09-15T21:22:09.121330+00:00,76.445,throttled=0xe0000,0,27.95703125,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-local.json,telemetry_before,2026-09-15T21:23:14.958088+00:00,75.471,throttled=0xe0000,0,23.97265625,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-local.json,telemetry_after,2026-09-15T21:23:18.133948+00:00,75.958,throttled=0xe0000,0,24.33203125,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-memory_pressure.json,telemetry_before,2026-09-15T21:23:18.559078+00:00,74.984,throttled=0xe0000,0,87.98046875,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-memory_pressure.json,telemetry_after,2026-09-15T21:23:21.734821+00:00,74.984,throttled=0xe0000,0,88.3359375,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-network.json,telemetry_before,2026-09-15T21:23:22.103007+00:00,75.471,throttled=0xe0000,0,24.0390625,268.7265625
Pi_WiFi,0039-synthetic-n4096-ext_rebuild-t1-network.json,telemetry_after,2026-09-15T21:25:43.316446+00:00,75.958,throttled=0xe0000,0,25.19140625,268.7265625
Pi_WiFi,0040-synthetic-n4096-archive-t2-archive_retrieval.json,telemetry_before,2026-09-15T21:26:37.533833+00:00,75.958,throttled=0xe0000,0,23.98046875,268.7265625
Pi_WiFi,0040-synthetic-n4096-archive-t2-archive_retrieval.json,telemetry_after,2026-09-15T21:26:40.915559+00:00,75.471,throttled=0xe0000,0,24.6015625,268.7265625
Pi_WiFi,0040-synthetic-n4096-archive-t2-local.json,telemetry_before,2026-09-15T21:26:34.000280+00:00,75.958,throttled=0xe0000,0,23.98046875,268.7265625
Pi_WiFi,0040-synthetic-n4096-archive-t2-local.json,telemetry_after,2026-09-15T21:26:37.177226+00:00,76.445,throttled=0xe0000,0,24.33203125,268.7265625
Pi_WiFi,0041-synthetic-n512-archive-t1-archive_retrieval.json,telemetry_before,2026-09-15T21:26:50.747786+00:00,76.445,throttled=0xe0000,0,23.97265625,268.7265625
Pi_WiFi,0041-synthetic-n512-archive-t1-archive_retrieval.json,telemetry_after,2026-09-15T21:26:54.110897+00:00,75.958,throttled=0xe0000,0,24.60546875,268.7265625
Pi_WiFi,0041-synthetic-n512-archive-t1-local.json,telemetry_before,2026-09-15T21:26:47.219182+00:00,75.958,throttled=0xe0000,0,23.9765625,268.7265625
Pi_WiFi,0041-synthetic-n512-archive-t1-local.json,telemetry_after,2026-09-15T21:26:50.389947+00:00,75.471,throttled=0xe0000,0,24.328125,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-local.json,telemetry_before,2026-09-15T21:27:02.079697+00:00,76.445,throttled=0xe0000,0,23.94921875,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-local.json,telemetry_after,2026-09-15T21:27:05.248486+00:00,74.984,throttled=0xe0000,0,24.3046875,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-memory_pressure.json,telemetry_before,2026-09-15T21:27:05.673227+00:00,76.445,throttled=0xe0000,0,87.98046875,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-memory_pressure.json,telemetry_after,2026-09-15T21:27:08.844729+00:00,75.958,throttled=0xe0000,0,88.33203125,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-network.json,telemetry_before,2026-09-15T21:27:09.211913+00:00,75.471,throttled=0xe0000,0,24.03515625,268.7265625
Pi_WiFi,0042-synthetic-n512-full-t4-network.json,telemetry_after,2026-09-15T21:27:15.676513+00:00,75.471,throttled=0xe0000,0,25.1875,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-energy_workload.json,telemetry_before,2026-09-15T21:27:56.058659+00:00,75.471,throttled=0xe0000,0,24.0390625,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-energy_workload.json,telemetry_after,2026-09-15T21:28:19.534699+00:00,75.958,throttled=0xe0000,0,25.19140625,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-local.json,telemetry_before,2026-09-15T21:27:24.584344+00:00,75.471,throttled=0xe0000,0,23.96875,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-local.json,telemetry_after,2026-09-15T21:27:27.755226+00:00,75.958,throttled=0xe0000,0,24.3203125,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-memory_pressure.json,telemetry_before,2026-09-15T21:27:28.214453+00:00,75.958,throttled=0xe0000,0,87.98046875,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-memory_pressure.json,telemetry_after,2026-09-15T21:27:31.385567+00:00,74.984,throttled=0xe0000,0,88.3359375,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-network.json,telemetry_before,2026-09-15T21:27:31.791214+00:00,75.471,throttled=0xe0000,0,24.03515625,268.7265625
Pi_WiFi,0043-synthetic-n512-ext_rebuild-t0-network.json,telemetry_after,2026-09-15T21:27:55.644581+00:00,75.471,throttled=0xe0000,0,25.1875,268.7265625
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-local.json,telemetry_before,2026-09-15T21:28:30.682874+00:00,75.958,throttled=0xe0000,0,23.96484375,269.546875
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-local.json,telemetry_after,2026-09-15T21:28:36.914765+00:00,76.932,throttled=0xe0000,0,29.0,269.546875
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-memory_pressure.json,telemetry_before,2026-09-15T21:28:37.388629+00:00,76.932,throttled=0xe0000,0,87.97265625,269.546875
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-memory_pressure.json,telemetry_after,2026-09-15T21:28:43.616100+00:00,76.932,throttled=0xe0000,0,93.015625,269.546875
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-network.json,telemetry_before,2026-09-15T21:28:44.021665+00:00,77.419,throttled=0xe0000,0,24.02734375,269.546875
Pi_WiFi,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-network.json,telemetry_after,2026-09-15T21:29:06.399323+00:00,77.906,throttled=0xe0000,0,30.0546875,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-local.json,telemetry_before,2026-09-15T21:30:03.133743+00:00,75.471,throttled=0xe0000,0,23.97265625,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-local.json,telemetry_after,2026-09-15T21:30:11.773583+00:00,77.906,throttled=0xe0000,0,26.078125,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-memory_pressure.json,telemetry_before,2026-09-15T21:30:12.201042+00:00,76.932,throttled=0xe0000,0,87.96875,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-memory_pressure.json,telemetry_after,2026-09-15T21:30:20.865617+00:00,78.393,throttled=0xe0000,0,90.07421875,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-network.json,telemetry_before,2026-09-15T21:30:21.232991+00:00,78.393,throttled=0xe0000,0,24.0390625,269.546875
Pi_WiFi,0045-synthetic-n4096-leaf-t1-network.json,telemetry_after,2026-09-15T21:30:40.459287+00:00,76.932,throttled=0xe0000,0,27.50390625,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-local.json,telemetry_before,2026-09-15T21:30:50.116597+00:00,76.445,throttled=0xe0000,0,23.96875,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-local.json,telemetry_after,2026-09-15T21:30:53.286596+00:00,76.445,throttled=0xe0000,0,24.32421875,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-memory_pressure.json,telemetry_before,2026-09-15T21:30:53.714386+00:00,75.958,throttled=0xe0000,0,87.96875,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-memory_pressure.json,telemetry_after,2026-09-15T21:30:56.887154+00:00,76.445,throttled=0xe0000,0,88.3203125,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-network.json,telemetry_before,2026-09-15T21:30:57.254491+00:00,75.958,throttled=0xe0000,0,24.0390625,269.546875
Pi_WiFi,0046-synthetic-n512-ext_rebuild-t4-network.json,telemetry_after,2026-09-15T21:31:21.001139+00:00,75.958,throttled=0xe0000,0,25.1875,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-local.json,telemetry_before,2026-09-15T21:32:15.849595+00:00,74.497,throttled=0xe0000,0,23.9765625,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-local.json,telemetry_after,2026-09-15T21:32:19.028009+00:00,74.497,throttled=0xe0000,0,24.33203125,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-memory_pressure.json,telemetry_before,2026-09-15T21:32:19.453159+00:00,74.497,throttled=0xe0000,0,87.97265625,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-memory_pressure.json,telemetry_after,2026-09-15T21:32:22.630124+00:00,75.471,throttled=0xe0000,0,88.33203125,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-network.json,telemetry_before,2026-09-15T21:32:22.997606+00:00,74.984,throttled=0xe0000,0,24.03125,269.546875
Pi_WiFi,0047-synthetic-n4096-ext_cached-t4-network.json,telemetry_after,2026-09-15T21:32:29.670573+00:00,73.523,throttled=0xe0000,0,25.19140625,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-local.json,telemetry_before,2026-09-15T21:32:37.861928+00:00,75.958,throttled=0xe0000,0,23.96875,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-local.json,telemetry_after,2026-09-15T21:32:41.719877+00:00,76.445,throttled=0xe0000,0,24.6640625,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-memory_pressure.json,telemetry_before,2026-09-15T21:32:42.147458+00:00,75.471,throttled=0xe0000,0,87.984375,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-memory_pressure.json,telemetry_after,2026-09-15T21:32:45.996101+00:00,76.932,throttled=0xe0000,0,88.6953125,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-network.json,telemetry_before,2026-09-15T21:32:46.363395+00:00,75.471,throttled=0xe0000,0,24.03515625,269.546875
Pi_WiFi,0048-synthetic-n512-leaf-t4-network.json,telemetry_after,2026-09-15T21:32:54.405486+00:00,75.471,throttled=0xe0000,0,25.47265625,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-local.json,telemetry_before,2026-09-15T21:33:02.000363+00:00,75.471,throttled=0xe0000,0,23.96484375,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-local.json,telemetry_after,2026-09-15T21:33:05.174546+00:00,75.471,throttled=0xe0000,0,24.3203125,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-memory_pressure.json,telemetry_before,2026-09-15T21:33:05.600776+00:00,75.471,throttled=0xe0000,0,87.9765625,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-memory_pressure.json,telemetry_after,2026-09-15T21:33:08.772092+00:00,74.984,throttled=0xe0000,0,88.328125,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-network.json,telemetry_before,2026-09-15T21:33:09.141757+00:00,74.984,throttled=0xe0000,0,24.015625,269.546875
Pi_WiFi,0049-synthetic-n512-full-t3-network.json,telemetry_after,2026-09-15T21:33:15.558650+00:00,74.497,throttled=0xe0000,0,25.16796875,269.546875
Pi_WiFi,0050-synthetic-n4096-archive-t0-archive_retrieval.json,telemetry_before,2026-09-15T21:34:07.379253+00:00,76.445,throttled=0xe0000,0,23.97265625,269.546875
Pi_WiFi,0050-synthetic-n4096-archive-t0-archive_retrieval.json,telemetry_after,2026-09-15T21:34:10.759162+00:00,75.958,throttled=0xe0000,0,24.59375,269.546875
Pi_WiFi,0050-synthetic-n4096-archive-t0-local.json,telemetry_before,2026-09-15T21:34:03.842824+00:00,74.984,throttled=0xe0000,0,23.9765625,269.546875
Pi_WiFi,0050-synthetic-n4096-archive-t0-local.json,telemetry_after,2026-09-15T21:34:07.020997+00:00,75.471,throttled=0xe0000,0,24.33203125,269.546875
Pi_WiFi,0051-ethereum_rpc_finalized_json-n69-archive-t4-archive_retrieval.json,telemetry_before,2026-09-15T21:34:21.323253+00:00,78.393,throttled=0xe0000,0,23.96484375,269.546875
Pi_WiFi,0051-ethereum_rpc_finalized_json-n69-archive-t4-archive_retrieval.json,telemetry_after,2026-09-15T21:34:28.502027+00:00,78.88,throttled=0xe0000,0,30.08984375,269.546875
Pi_WiFi,0051-ethereum_rpc_finalized_json-n69-archive-t4-local.json,telemetry_before,2026-09-15T21:34:14.753527+00:00,76.445,throttled=0xe0000,0,23.96875,269.546875
Pi_WiFi,0051-ethereum_rpc_finalized_json-n69-archive-t4-local.json,telemetry_after,2026-09-15T21:34:20.963629+00:00,79.367,throttled=0xe0000,0,29.00390625,269.546875
Pi_WiFi,0052-synthetic-n512-archive-t4-archive_retrieval.json,telemetry_before,2026-09-15T21:34:38.475528+00:00,77.419,throttled=0xe0000,0,23.96484375,269.546875
Pi_WiFi,0052-synthetic-n512-archive-t4-archive_retrieval.json,telemetry_after,2026-09-15T21:34:41.837304+00:00,76.932,throttled=0xe0000,0,24.5859375,269.546875
Pi_WiFi,0052-synthetic-n512-archive-t4-local.json,telemetry_before,2026-09-15T21:34:34.945410+00:00,76.445,throttled=0xe0000,0,23.97265625,269.546875
Pi_WiFi,0052-synthetic-n512-archive-t4-local.json,telemetry_after,2026-09-15T21:34:38.118599+00:00,74.984,throttled=0xe0000,0,24.32421875,269.546875
Pi_WiFi,0053-ethereum_rpc_finalized_json-n69-archive-t1-archive_retrieval.json,telemetry_before,2026-09-15T21:34:51.988554+00:00,77.419,throttled=0xe0000,0,23.953125,269.546875
Pi_WiFi,0053-ethereum_rpc_finalized_json-n69-archive-t1-archive_retrieval.json,telemetry_after,2026-09-15T21:34:58.976725+00:00,77.419,throttled=0xe0000,0,27.28515625,269.546875
Pi_WiFi,0053-ethereum_rpc_finalized_json-n69-archive-t1-local.json,telemetry_before,2026-09-15T21:34:45.697653+00:00,77.419,throttled=0xe0000,0,23.98046875,269.546875
Pi_WiFi,0053-ethereum_rpc_finalized_json-n69-archive-t1-local.json,telemetry_after,2026-09-15T21:34:51.628621+00:00,77.906,throttled=0xe0000,0,27.12109375,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-local.json,telemetry_before,2026-09-15T21:35:54.866576+00:00,74.497,throttled=0xe0000,0,23.96875,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-local.json,telemetry_after,2026-09-15T21:35:58.046703+00:00,75.471,throttled=0xe0000,0,24.33203125,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-memory_pressure.json,telemetry_before,2026-09-15T21:35:58.477407+00:00,74.984,throttled=0xe0000,0,87.984375,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-memory_pressure.json,telemetry_after,2026-09-15T21:36:01.654663+00:00,74.497,throttled=0xe0000,0,88.34375,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-network.json,telemetry_before,2026-09-15T21:36:02.022313+00:00,74.984,throttled=0xe0000,0,24.02734375,269.546875
Pi_WiFi,0054-synthetic-n4096-full-t1-network.json,telemetry_after,2026-09-15T21:36:08.445572+00:00,74.01,throttled=0xe0000,0,25.17578125,269.546875
Pi_WiFi,0055-synthetic-n4096-ext_cached-t3-local.json,telemetry_before,2026-09-15T21:37:02.865514+00:00,75.471,throttled=0xe0000,0,23.97265625,269.546875
Pi_WiFi,0055-synthetic-n4096-ext_cached-t3-local.json,telemetry_after,2026-09-15T21:37:06.042788+00:00,74.984,throttled=0xe0000,0,24.33203125,269.546875
